	x
Ankrd22	0
Ankrd23	-0.025231406322804
Ankrd24	0.194203344564697
Ankrd26	0.222911759155417
Ankrd27	-0.335865492806586
Ankrd28	-0.195931703855569
Ankrd29	0
Ankrd31	0
Ankrd33	0
Ankrd33b	-0.0285654578973455
Ankrd34a	0
Ankrd34b	0
Ankrd34c	0
Ankrd35	-0.0793654598836906
Ankrd36	0
Ankrd37	1.27912321812754
Ankrd39	0.0496208345539998
Ankrd40	0.307763349646367
Ankrd42	-0.0505217714520891
Ankrd44	-0.328741086261547
Ankrd45	0
Ankrd46	-0.0930904226310563
Ankrd49	-0.226764870303752
Ankrd50	-0.0109656338586592
Ankrd52	-0.0545865871558188
Ankrd53	0
Ankrd54	-0.1896856694451
Ankrd55	0
Ankrd6	0.277228287416548
Ankrd60	0
Ankrd61	0
Ankrd63	-0.0282174517567385
Ankrd65	0
Ankrd66	0
Ankrd7	0
Ankrd9	-0.0192195875435737
Anks1	-0.192993733840149
Anks1b	-0.0640928911295181
Anks3	0.0434606668673851
Anks4b	0
Anks6	0
Ankub1	-0.12283047405422
Ankzf1	0.230090012232663
Anln	-0.00632423060064195
Ano1	0
Ano10	-0.159957064865583
Ano2	0
Ano3	0
Ano4	0
Ano5	0
Ano6	0.265427496002374
Ano7	0
Ano8	0.129159118857085
Ano9	0
Anp32-ps	-0.0134263273366785
Anp32a	-0.0101536686285914
Anp32b	-0.038124964210689
Anp32b-ps1	-0.0890194115987477
Anp32e	0.660940767015122
Anpep	0
Antxr1	-0.0300089617846908
Antxr2	-0.0892511154489034
Antxrl	0
Anxa1	-0.0953777641438942
Anxa10	0
Anxa11	-0.0277347580341976
Anxa11os	0
Anxa13	0
Anxa2	2.31970162211983
Anxa3	-0.0237528320728878
Anxa4	0.354164484929109
Anxa5	0.547563153042119
Anxa6	0.30406345014395
Anxa7	0.303557474422277
Anxa8	0
Anxa9	0
Aoah	0
Aoc1	-0.0166361929942106
Aoc2	-0.0617674576599888
Aoc3	0
Aox1	0
Aox2	0
Aox3	0
Aox4	0
Ap1ar	-0.0465866661272436
Ap1b1	-0.620067292287387
Ap1g1	-0.000342438640196182
Ap1g2	0.310083042294808
Ap1m1	-0.849996679556807
Ap1m2	0.0376300063360374
Ap1s1	0.00606862819747249
Ap1s2	0.551272356381332
Ap1s3	0.335060980469731
Ap2a1	0.0770268986957553
Ap2a2	-0.449553147563352
Ap2b1	0.0431330215357618
Ap2m1	0.251027250447427
Ap2s1	-0.140960951997508
Ap3b1	0.883395983744825
Ap3b2	0
Ap3d1	-0.0581674331634383
Ap3m1	0.0328818092408219
Ap3m1-ps	-0.0580638852756786
Ap3m2	-0.410274948200287
Ap3s1	0.155698511495545
Ap3s1-ps1	-0.101787287150055
Ap3s1-ps2	-0.0986968029421851
Ap3s2	0.0218078546814796
Ap4b1	-0.0657388680189548
Ap4e1	-0.143168146594898
Ap4m1	-0.0516472876394502
Ap4s1	-0.0974831650185288
Ap5b1	0.165778734918577
Ap5m1	-0.0851195657047051
Ap5s1	0.394166440281954
Ap5z1	-0.159196086651665
Apaf1	0.493925629850352
Apba1	0
Apba2	0
Apba3	0.50720475586504
Apbb1	-0.0438949038828877
Apbb1ip	-0.623730339513139
Apbb2	0.0519115898943082
Apc	-0.315677847108366
Apc-ps1	-0.00985871804597551
Apc2	0
Apcdd1	0
Apcs	0
Apeh	-0.0153277625258828
Apela	0
Apex1	0.312589346632054
Apex2	0.102259306138928
Aph1a	-0.103932086040145
Aph1b	0
Aph1c	0.311954797557739
Api5	-0.0223533409975722
Api5-ps	0
Apip	0.296486364986568
Apitd1	-0.0137566878980337
Aplf	-0.21701044730935
Apln	0.739321934025027
Aplnr	0
Aplp1	0.657898480539828
Aplp2	0.1515684214022
Apmap	-0.148795215362294
Apoa1	0
Apoa2	0
Apoa4	0
Apoa5	0
Apob	0
Apobec1	-0.147855532376169
Apobec2	0.352370200770078
Apobec3	1.05165991147398
Apobec4	0
Apobr	-0.0181645068048985
Apoc1	0
Apoc2	0
Apoc3	0
Apoc4	0
Apod	0
Apoe	0.154494107358987
Apof	0
Apoh	0
Apol10a	0
Apol10b	0
Apol11a	0
Apol11b	0
Apol6	0
Apol7a	0
Apol7b	-0.0679522120110685
Apol7c	0
Apol7d	0
Apol7e	-0.0968427944774816
Apol8	0
Apol9a	-0.0226258316426738
Apol9b	-0.0508463230182797
Apold1	-0.0354291020812791
Apom	-0.0147182567224161
Apon	-0.0182668310304314
Apoo	-0.0623019038722496
Apoo-ps	0.204878295053735
Apool	0.0886501455708388
Apopt1	-0.722322621325582
App	0.00968117628869267
Appbp2	-0.0948661236003696
Appbp2os	0.261895420195951
Appl1	-0.503489170380023
Appl2	0.337042691543078
Aprt	-0.0213942132526644
Aprt-ps	0
Aptx	-0.0708237096247243
Aqp1	0
Aqp10-ps	0
Aqp11	-0.0359032763940218
Aqp12	0
Aqp2	0
Aqp3	-0.163488555081365
Aqp4	0
Aqp5	0
Aqp6	0
Aqp7	0
Aqp8	0
Aqp9	0
Aqr	0.270005641088872
Ar	0.0409721501012565
Araf	-0.143859663759174
Arap1	-0.175248948453614
Arap2	0.463788575980911
Arap3	0
Arc	0.208543473210649
Arcn1	-0.0569502344856453
Areg	0.183563003455274
Arel1	0.368480834324439
Arf1	0.0250161013351876
Arf2	0.141587709153703
Arf3	-0.0259977474315854
Arf4	0.501340993603755
Arf4os	0
Arf5	-0.563683780570656
Arf6	-0.378236691925614
Arfgap1	0.00122028943014769
Arfgap2	0.267239557492139
Arfgap3	0.142553550538457
Arfgef1	0.181608735556749
Arfgef2	-0.161913305589256
Arfgef3	0.471280612972495
Arfip1	0.169879425525905
Arfip2	0.16298121153448
Arfrp1	-0.211759030665471
Arg1	0
Arg2	-0.00628291061027701
Arglu1	0.101907880326251
Arhgap1	-0.996359445853997
Arhgap10	-0.180870169664911
Arhgap11a	-0.0566256703504448
Arhgap12	-0.0845449986991509
Arhgap15	-0.79098329138612
Arhgap15os	0
Arhgap17	0.148951057911826
Arhgap18	0.505846735950223
Arhgap19	0.208178311368747
Arhgap20	0
Arhgap20os	0
Arhgap21	0.389057944480884
Arhgap22	0
Arhgap23	0
Arhgap24	0.284354129429382
Arhgap25	-0.514723727576555
Arhgap26	-0.169802483224398
Arhgap27	0.172305795253631
Arhgap27os1	0
Arhgap27os2	-0.024882899140188
Arhgap27os3	-0.0703300317097794
Arhgap28	0
Arhgap29	-0.131589238588496
Arhgap30	-0.635997500914625
Arhgap31	-0.109141820860512
Arhgap32	0.465663572348812
Arhgap33	-0.0323242226030541
Arhgap33os	0
Arhgap35	0.241089864505125
Arhgap36	0
Arhgap39	-0.0820142753742435
Arhgap4	-0.367036615138834
Arhgap40	0
Arhgap42	-0.00493778025284252
Arhgap44	0
Arhgap45	-0.740904188308541
Arhgap5	0.394772343914982
Arhgap6	0
Arhgap8	0
Arhgap9	-0.501056880937992
Arhgdia	0.307691730001948
Arhgdib	-1.38257138251988
Arhgdig	0
Arhgef1	-0.945501371249867
Arhgef10	-0.0567004032073083
Arhgef10l	0
Arhgef11	-0.0952414661301708
Arhgef12	0.0567802289262265
Arhgef15	0
Arhgef16	0
Arhgef17	0
Arhgef18	-1.4961595627751
Arhgef19	0
Arhgef2	-0.0345950434679182
Arhgef25	-0.0390135008531377
Arhgef26	0
Arhgef28	0
Arhgef3	0.213294318032472
Arhgef33	0.134837545091753
Arhgef37	0
Arhgef38	0
Arhgef39	0
Arhgef4	0.541335061964324
Arhgef40	0
Arhgef5	0
Arhgef6	0.00441866435560108
Arhgef7	-0.233994978300434
Arhgef9	0
Arid1a	-0.215917112482953
Arid1b	-0.0544803334588933
Arid2	-0.305418128574898
Arid3a	0.213987407382833
Arid3b	-0.173973961365403
Arid3c	0.0347764112457669
Arid4a	-0.902033734517155
Arid4b	-0.317279126571785
Arid5a	-0.543559585246459
Arid5b	0.170353615642927
Arih1	0.259210491097536
Arih2	0.351797915181056
Arl1	0.762262279961071
Arl10	-0.173380009252783
Arl11	0
Arl13a	0
Arl13b	0.378337599058746
Arl14	0
Arl14ep	0.0162519630250717
Arl14epl	0
Arl15	-0.183705911671522
Arl16	-0.0925636105132766
Arl2	-0.130228576887467
Arl2bp	-0.439374440128152
Arl3	-0.018716853460584
Arl4a	-0.0427917115774405
Arl4aos	0
Arl4c	-0.848423704326253
Arl4d	0
Arl5a	0.153674286584884
Arl5b	0.126762971108468
Arl5c	-0.704798502928217
Arl6	0
Arl6ip1	-0.426014656634971
Arl6ip4	-0.66246398168531
Arl6ip5	0.322322224587165
Arl6ip6	0.41382107393317
Arl8a	0.0208152708923095
Arl8b	0.254372889580927
Arl9	0
Armc1	-0.119291252376253
Armc10	0.169370121888742
Armc12	0
Armc2	0
Armc3	0.0497023813380113
Armc4	0
Armc5	-0.190193208105996
Armc6	-0.0166191406852834
Armc7	-0.304788395264391
Armc8	-0.333394476242967
Armc9	-0.0731169934031833
Armcx1	-0.0285654578973455
Armcx2	-0.0456186489280422
Armcx3	0.0474628773514834
Armcx4	0
Armcx5	0.111926294473404
Armcx6	-0.0769997138551575
Armt1	-0.213937281872672
Arnt	-0.0879512555166233
Arnt2	0
Arntl	-0.0739720238068436
Arntl2	0
Arpc1a	0.256367426958692
Arpc1b	-0.299545408894251
Arpc2	0.34475129855474
Arpc3	-0.175203340204969
Arpc4	0.2162005311196
Arpc5	0.0813747613184852
Arpc5l	0.00676535563128262
Arpin	-0.0299368160301571
Arpp19	0.191053260281916
Arpp21	-0.0213169324678794
Arr3	0
Arrb1	0.733217335579871
Arrb2	-0.890842627391786
Arrdc1	1.07661239089541
Arrdc2	-0.131405130964527
Arrdc3	0.210880282590874
Arrdc4	0.391674334139663
Arrdc5	0
Arsa	0.167271921734939
Arsb	-0.0783744347853225
Arsg	0
Arsi	0
Arsj	0
Arsk	0.133704272792023
Art1	0
Art2a-ps	-0.11041010206828
Art2b	-0.121769492679899
Art3	0
Art4	-0.371202354904012
Art5	-0.0257115577719516
Artn	0
Arv1	-0.114429305313788
Arvcf	-0.0307312273369231
Arx	0
Arxes1	0
Arxes2	-0.010572276613783
As3mt	-0.0742887129712852
Asah1	-0.155323048838706
Asah2	-0.0677362124855279
Asap1	-0.60954845618952
Asap2	-0.0329148268193313
Asap3	0
Asb1	0.0781684511145896
Asb10	0
Asb11	0
Asb12	0
Asb13	0.334540043827345
Asb14	0
Asb15	0
Asb16	0
Asb17	0
Asb17os	0
Asb18	0
Asb2	0.984022973615509
Asb3	0.463508622457199
Asb4	0
Asb5	0
Asb6	-0.416645497386797
Asb7	0.24406643108775
Asb8	-0.113622496478811
Asb9	0
Ascc1	0.220865135750729
Ascc2	0.399994269668915
Ascc3	0.139240526722609
Ascl1	0
Ascl2	0.000292432130583705
Ascl3	-0.0255092912247337
Ascl4	0
Ascl5	0
Asf1a	-0.0615980087302435
Asf1b	-0.104154471445979
Asgr1	0
Asgr2	-0.0126906970823979
Ash1l	-0.194421014460431
Ash2l	0.0867051015518406
Asic1	-0.0150321079362833
Asic2	0
Asic3	0
Asic4	0
Asic5	0
Asl	-0.0330681438954925
Asmt	0
Asna1	0.359593993471051
Asns	0.115091170390934
Asnsd1	-0.349439313038695
Aspa	0
Aspdh	0
Aspg	0
Asph	-0.0179235438552299
Asphd1	0
Asphd2	0
Aspm	-0.00536286188059454
Aspn	0
Asprv1	0
Aspscr1	-0.355255183189941
Asrgl1	-0.375903558078909
Ass-ps1	0
Ass1	0.308524733834702
Aste1	0.352987524920353
Astl	0
Astn1	0
Astn2	0
Astx1a	0
Astx1b	0
Astx1c	0
Astx2	0
Astx3	0
Astx4a	0
Astx4b	0
Astx4c	0
Astx4d	0
Astx5	0
Astx6	0
Asxl1	0.457680196092118
Asxl2	0.106586596301364
Asxl3	-0.0280223719595535
Asz1	0
Atad1	0.0447582832130386
Atad2	0.434311678340967
Atad2b	0.325411456386782
Atad3a	0.220350123420942
Atad3aos	-0.0863515628305624
Atad5	0.154579047116089
Atat1	0.0370860461588729
Atcay	-0.0738252372509214
Atcayos	0.13672108042918
Ate1	-0.590688618484107
Atf1	-0.136010752759197
Atf1-ps	-0.0521655464627875
Atf2	0.447552374708355
Atf3	0
Atf4	0.337121475693961
Atf5	0.476498325521901
Atf6	0.221298263728163
Atf6b	-0.0896623369313365
Atf7	-0.500907776080266
Atf7ip	-0.446081405494344
Atf7ip2	0
Atg10	-0.00549810921457049
Atg101	-0.104821098090159
Atg12	0.265252369048199
Atg13	0.056224556666003
Atg14	0.0614329811860849
Atg16l1	0.182180732928901
Atg16l2	0.203896272928515
Atg2a	-0.0125473604406999
Atg2b	0.358305845345465
Atg3	-0.0107973429885564
Atg4a	-0.0819360535879842
Atg4a-ps	-0.0205861516452767
Atg4b	0.620482089672901
Atg4c	0
Atg4d	-0.266651981417705
Atg5	0.117291158096886
Atg7	0.339004393545995
Atg9a	-0.304076588464336
Atg9b	0
Atic	0.0597326597664233
Atl1	-0.081160385095822
Atl2	-0.181707475572635
Atl3	0.796157379279896
Atm	-0.156232365770606
Atmin	0.280198168025983
Atn1	0.0777086778858745
Atoh1	-0.0193572646215921
Atoh7	0
Atoh8	0
Atox1	-0.0539228514480799
Atp10a	-0.256835976299544
Atp10b	0
Atp10d	-0.313510492204498
Atp11a	-0.248675907306832
Atp11b	-0.177652087302424
Atp11c	-0.368813082374995
Atp12a	0
Atp13a1	0.453987784833293
Atp13a2	-0.147631619650427
Atp13a3	-0.206863977748375
Atp13a4	0
Atp13a5	0
Atp1a1	0.260096533501781
Atp1a2	0
Atp1a3	0.178880512649476
Atp1a4	0
Atp1b1	-1.33632929434608
Atp1b2	0
Atp1b3	-1.62089671997067
Atp1b4	0
Atp23	0.0756373228641818
Atp2a1	-0.0193572646215921
Atp2a2	0.191778799566984
Atp2a3	0.331409366092061
Atp2b1	-0.296580105621134
Atp2b2	0
Atp2b3	0
Atp2b4	0.373821722900131
Atp2c1	0.183781247562629
Atp2c2	0
Atp4a	0
Atp4b	0
Atp5a1	0.220201524039279
Atp5b	-0.167012333182606
Atp5c1	0.315581252749508
Atp5d	0.292377714968702
Atp5e	0.251422357672738
Atp5f1	-0.118278145975362
Atp5g1	0.665894488228769
Atp5g2	-0.15428614800191
Atp5g3	0.437604017171583
Atp5h	-0.325238450947212
Atp5j	-0.5505509409088
Atp5j2	-0.116094046560212
Atp5k	0.38211808162334
Atp5k-ps2	0.198259824264015
Atp5l	-0.448698003431905
Atp5l-ps1	0
Atp5l-ps2	-0.0253101822821161
Atp5l2-ps	0.0851186597556932
Atp5o	0.56693811899392
Atp5s	-0.0850121316532955
Atp5sl	0.297576601263407
Atp6ap1	0.287608945368158
Atp6ap1l	0
Atp6ap2	-0.0113374007297173
Atp6v0a1	-0.0500846464507438
Atp6v0a2	-0.475262426594772
Atp6v0a4	0
Atp6v0b	0.0886226218294276
Atp6v0c	-0.310948204260193
Atp6v0c-ps1	-0.00804009798922495
Atp6v0d1	-0.0214615162132735
Atp6v0d2	-0.0278778231693814
Atp6v0e	0.113494197819165
Atp6v0e2	0.142561763415563
Atp6v1a	0.116318283911962
Atp6v1b1	0
Atp6v1b2	-0.283855886052471
Atp6v1c1	0.230391796034881
Atp6v1c2	0
Atp6v1d	-1.53478590675566
Atp6v1e1	0.546248061913671
Atp6v1e2	0
Atp6v1f	-0.0727118211476661
Atp6v1g1	0.471281020752427
Atp6v1g2	0
Atp6v1g3	0
Atp6v1h	0.333680599924876
Atp7a	0.046170741446991
Atp7b	0.0622215895678936
Atp8a1	-0.0837776673466214
Atp8a2	0
Atp8b1	0
Atp8b2	9.97531187964536e-05
Atp8b3	0
Atp8b4	0.331415649024763
Atp8b5	0
Atp9a	0.0298299343159367
Atp9b	0.290535020425262
Atpaf1	0.17348441888319
Atpaf2	0.283054488894616
Atpif1	0.86554964786217
Atr	0.64329436749646
Atraid	0.0818692366741253
Atrip	0.182671595046531
Atrn	-0.126582075983717
Atrnl1	0.0831079345062927
Atrx	0.0914095394174157
Atxn1	0.952522328796196
Atxn10	-0.470068219134509
Atxn1l	0.406655938550046
Atxn2	0.105873966155628
Atxn2l	0.396152065075319
Atxn3	-0.15365574654823
Atxn7	-0.154933623056931
Atxn7l1	0.46283837753554
Atxn7l1os1	0
Atxn7l1os2	0
Atxn7l2	-0.0631363863548531
Atxn7l3	-0.237373164832059
Atxn7l3b	0.128694153296571
Auh	0.0253274066808197
Aunip	0
Aup1	0.287490257537701
Aurka	0.0385388965114212
Aurkaip1	0.257976467714008
Aurkb	0
Aurkc	0
Auts2	-0.031879315938896
Aven	-0.341762586732616
Avil	0
Avl9	-0.216113785134302
Avp	0
Avpi1	-0.0425382321082128
Avpr1a	0
Avpr1b	0
Avpr2	0
Awat1	0
Awat2	0
Axdnd1	-0.0189279038619622
Axin1	0.138004969507074
Axin2	-0.598405436553243
Axl	0.609907813872783
Aym1	0
Azgp1	-0.0270860824584694
Azi2	-0.466301981195035
Azin1	0.704709742205451
Azin2	0
B020004C17Rik	0
B020004J07Rik	0
B020011L13Rik	0
B020017C02Rik	0
B020031H02Rik	0
B020031M17Rik	0
B130006D01Rik	0
B130011K05Rik	0
B130021K23Rik	0.27405887451993
B130024G19Rik	0
B130034C11Rik	-0.0205600467175825
B130046B21Rik	0
B130055M24Rik	-0.132295228929996
B230104I21Rik	0
B230110C06Rik	0
B230110G15Rik	0
B230112G18Rik	0
B230112I24Rik	0
B230112J18Rik	-0.0164839704677273
B230118H07Rik	-0.0156411653612003
B230119M05Rik	0
B230206H07Rik	0
B230206I08Rik	0
B230206L02Rik	0
B230207O21Rik	0
B230208B08Rik	0
B230208H11Rik	0.165144994393893
B230209E15Rik	0
B230216N24Rik	0
B230217C12Rik	0
B230217O12Rik	-0.146984475354236
B230219D22Rik	-0.556915888956374
B230303O12Rik	0
B230307C23Rik	-0.0349903761988042
B230311B06Rik	0
B230312C02Rik	0
B230317F23Rik	0
B230319C09Rik	0
B230322F03Rik	-0.0405558924012499
B230323A14Rik	0
B230334C09Rik	-0.0440630174070318
B230344G16Rik	0
B230354K17Rik	-0.172380391854314
B230359F08Rik	-0.096497400660584
B230364G03Rik	-0.0312645714073091
B230369F24Rik	-0.0557215955317397
B230377A18Rik	0
B230398E01Rik	0
B2m	0.290860453210647
B330016D10Rik	-0.277835376530383
B3galnt1	0
B3galnt2	0.0295293336388556
B3galt1	0
B3galt2	-0.00736449303470571
B3galt4	0
B3galt5	0
B3galt6	-0.0644581249898176
B3gat1	0
B3gat2	0
B3gat3	-0.360358156988727
B3glct	0.11780824426879
B3gnt2	0.823617997137267
B3gnt3	-0.0134193248626852
B3gnt4	0
B3gnt5	0.0603087136237931
B3gnt6	0
B3gnt7	0
B3gnt8	0
B3gnt9	0.183040021068503
B3gntl1	-0.0291706701504247
B430010I23Rik	-0.0296629605611734
B430119L08Rik	0
B430203G13Rik	0
B430212C06Rik	0
B430218F22Rik	0
B430219N15Rik	0
B430305J03Rik	0
B430306N03Rik	0
B430319F04Rik	0
B430319H21Rik	0
B4galnt1	0.20674289790925
B4galnt2	0
B4galnt3	0
B4galnt4	0.0131831252258772
B4galt1	-0.0243058388020436
B4galt2	0
B4galt3	-0.338732374970369
B4galt4	-0.0443495539081174
B4galt5	0.128260549898127
B4galt6	-0.586068686438699
B4galt7	-0.4708347308479
B4gat1	-0.370884545667573
B530045E10Rik	0
B630019A10Rik	-0.0322447506296175
B630019K06Rik	0
B830012L14Rik	-0.0249979935077807
B830042I05Rik	0
B930018H19Rik	0
B930025P03Rik	0
B930036N10Rik	-0.0118037547883006
B930082K07Rik	0
B930086L07Rik	0
B930094E09Rik	0
B930095G15Rik	0.090239313511345
B9d1	0
B9d1os	0
B9d2	-0.0763642009378268
BB014433	0
BB019430	0
BB031773	0
BB187690	0
BB218582	0
BB287469	0
BB365896	0
BB557941	0
BC001981	0
BC002059	-0.14360361480066
BC002163	0.548998312463906
BC002189	0
BC003331	0.556751459569068
BC003965	0.165441473039072
BC004004	-0.131596178202918
BC005537	-0.525124332471218
BC005561	-0.00536947646262452
BC005624	-0.484141247258938
BC006965	-0.0170921725605662
BC016548	0
BC016579	0
BC017158	-0.0858742612857562
BC017643	-0.179683815678519
BC018473	0
BC021767	0
BC022687	0
BC022960	0
BC023105	0
BC023719	0
BC024139	0
BC024386	0
BC024978	-0.0912035340179944
BC025446	0
BC025920	0.0415022325127297
BC026585	0
BC026762	0
BC027072	0
BC028471	0
BC028528	0.0594519653039284
BC028777	0
BC029722	0.0734390930536625
BC030336	-0.0511846258019711
BC030343	0
BC030499	-0.0656186170698657
BC030500	0
BC030867	0
BC030870	0
BC031181	0.0318253038241891
BC034090	0
BC035044	-0.020218770077357
BC035947	0
BC037032	0
BC037034	0.128534547017834
BC037039	0
BC037156	0
BC039771	0
BC039966	-0.155340678930021
BC043934	-0.270719825630372
BC046251	0
BC046401	0
BC048403	-0.0937423637077299
BC048502	0
BC048507	0
BC048559	0
BC048562	0
BC048644	0
BC048671	0
BC048679	0
BC049352	0
BC049715	-0.0877487909731399
BC049730	0
BC049739	0
BC049762	0
BC050972	0
BC051019	0
BC051076	0
BC051077	0
BC051142	0
BC051226	-0.211764138836614
BC051537	0
BC051665	0
BC052040	-0.164935423642085
BC053393	0
BC055308	-0.0343078240389295
BC055324	0.179136689555178
BC055402	0
BC060293	-0.011872903711043
BC061195	0
BC061212	0
BC061237	0
BC064078	0.467874623170524
BC065397	-0.0304427143151525
BC065403	0
BC067074	0
BC080695	0
BC080696	0
BC085271	-0.00609628561312579
BC100530	0
BC106179	-0.480741527625658
BC107364	0
BC117090	0
BC147527	-0.302569673118439
BE692007	-0.682855992100545
BTF3L4	-0.137764351498523
BX005136.1	0
BX005136.2	0
BX005136.3	0
BX294665.1	0
BX530055.1	0
Baalc	0
Baat	0
Babam1	-0.11089047008552
Babam2	0.326843440942612
Bace1	0.253756592245783
Bace2	0.00532210791951856
Bach1	-0.501491255123549
Bach2	-0.8186810781969
Bach2it1	-0.132173931028021
Bach2os	0
Bad	0.103863915721843
Bag1	-0.486102302340642
Bag2	-0.0227209528063799
Bag3	0.0675068102667506
Bag4	0.38641543217125
Bag5	-0.200342396897462
Bag6	-0.177563976008578
Bahcc1	0
Bahd1	-0.189704738248388
Baiap2	-0.0985671848403873
Baiap2l1	0.0335464402056801
Baiap2l2	-0.00662431582119058
Baiap3	-0.0713641045687445
Bak1	-0.115627279780412
Bambi	0
Bambi-ps1	-1.26984333369316
Banf1	0.115228942532693
Banf2	0
Banf2os	0
Bank1	-0.0399532865243147
Banp	-0.299222027634915
Bap1	0.039436846023502
Bard1	-0.0142903500455784
Barhl1	0
Barhl2	0
Barx1	0
Barx2	0
Basp1	0.190451595163212
Batf	2.09483996157269
Batf2	0
Batf3	0
Bax	0.264230961868326
Baz1a	0.858282726652306
Baz1b	0.772426718271463
Baz2a	0.477769939123828
Baz2b	-0.313949928233653
Bbc3	-0.187811341093669
Bbip1	0.365060761499091
Bbof1	0.0527552393546191
Bbox1	0
Bbs1	0
Bbs10	-0.0238928452785058
Bbs12	-0.0479999410007002
Bbs2	-0.0180633225756001
Bbs4	0.113160436865318
Bbs5	0.293777673085644
Bbs7	-0.0315076019292211
Bbs9	-0.2170880280335
Bbx	0.111798249119496
Bc1-ps1	0
Bcam	-0.0316305396469254
Bcan	0
Bcap29	-0.199345418203856
Bcap31	0.185601850008817
Bcar1	0.19712672900095
Bcar3	0
Bcas1	0
Bcas1os1	0
Bcas1os2	0
Bcas2	0.0769187577720214
Bcas3	-0.313291073448969
Bcas3os1	0
Bcas3os2	0
Bcat1	0.245919058003865
Bcat2	0.0262137057417691
Bccip	-0.201740701944715
Bcdin3d	-0.071170492536825
Bche	0
Bckdha	0.385350563368017
Bckdhb	-0.0864634784391118
Bckdk	0.0432183577773799
Bcl10	0.882343135476276
Bcl11a	0
Bcl11b	-0.92673434208477
Bcl2	0.126044863878344
Bcl2a1a	0
Bcl2a1b	1.2979938829035
Bcl2a1c	0
Bcl2a1d	1.71232026696056
Bcl2l1	1.50280517025961
Bcl2l10	0
Bcl2l11	-0.0863150587001153
Bcl2l12	-0.0606814602709388
Bcl2l13	-0.00327723899332227
Bcl2l14	0
Bcl2l15	-0.00949499305236973
Bcl2l2	-0.08877397579871
Bcl3	1.8802862732463
Bcl6	0.262625844980355
Bcl6b	0.0427243256363085
Bcl7a	0.197848493021677
Bcl7b	-0.182428270814346
Bcl7c	0.175478380999153
Bcl9	0.0458838903125073
Bcl9l	-0.371475392893033
Bclaf1	-0.732593915955885
Bco1	0
Bco2	0
Bcor	0.578412733783107
Bcorl1	-0.135453644457911
Bcr	0.0766730071390314
Bcs1l	0.463331263749304
Bdh1	-0.208293860491069
Bdh2	0
Bdkrb1	0
Bdkrb2	0
Bdnf	0
Bdp1	-0.215188988769686
Bean1	0
Becn1	-0.123248656313261
Begain	-0.0362241475899998
Bend3	-0.0431164653175975
Bend4	0
Bend5	-0.10590291453971
Bend6	-0.0156110456216526
Bend7	0
Best1	-0.0314464907539348
Best2	0
Best3	0
Best4-ps	0
Bet1	0.463375715413206
Bet1l	0.170384749449149
Bex1	0
Bex2	0
Bex3	-0.283359657784375
Bex4	0
Bex6	-0.0260838379599573
Bfar	0.378804225163587
Bfsp1	-0.00996169024296585
Bfsp2	0
Bglap	0
Bglap2	0.023303608609639
Bglap3	0
Bgn	0
Bhlha15	0
Bhlha9	0
Bhlhb9	-0.101669028677016
Bhlhe22	0
Bhlhe23	0
Bhlhe40	2.54234611949703
Bhlhe41	-0.158817055569702
Bhmt	0
Bhmt-ps1	0
Bhmt2	0
Bicc1	-0.0174415189243064
Bicd1	0
Bicd2	-0.0350917552962381
Bicdl1	-0.348426745525093
Bicdl2	0
Bicra	-0.0645978454305225
Bicral	0.119994754964606
Bid	0.15186779461373
Bik	0
Bin1	0.257392132997202
Bin2	-0.460182937207467
Bin3	-0.267196458370441
Birc2	0.724901556565523
Birc3	1.06164982404481
Birc5	0.157228145563366
Birc6	0.170950171104298
Birc7	0
Bivm	0.0350357458192944
Blcap	-0.0711758525593287
Blk	-0.0693913999067181
Blm	-0.041772768668241
Blmh	0.556404200323593
Blnk	-0.0135271422605043
Bloc1s1	-0.326968216329433
Bloc1s2	0.00774900018891189
Bloc1s2-ps	-0.0694023453858826
Bloc1s3	0.609834802112528
Bloc1s4	-0.272763217128471
Bloc1s5	0.168936162574191
Bloc1s6	0.512726208999617
Bloc1s6os	-0.00710938804837931
Bloodlinc	0
Blvra	0.443334822170145
Blvrb	-0.0565347622136469
Blzf1	0.102029517980865
Bmf	0.381132556825435
Bmi1	-0.0624413163656638
Bmp1	0
Bmp10	0
Bmp15	0
Bmp2	0
Bmp2k	0.391471938870094
Bmp3	0
Bmp4	0
Bmp5	0
Bmp6	0
Bmp7	-0.212275600031285
Bmp8a	0
Bmp8b	0
Bmper	0
Bmpr1a	0.399717464612184
Bmpr1b	0
Bmpr2	-0.180234418125575
Bms1	-0.291333551064005
Bmt2	0.163549373067838
Bmx	0
Bmyc	0.887609685631336
Bnc1	0
Bnc2	-0.0102255584092399
Bnip1	-0.0524318286062809
Bnip2	-0.0616915409027453
Bnip3	1.62955881990933
Bnip3l	1.06552922704864
Bnip3l-ps	0.0971517558570012
Bnipl	-0.0243229672695782
Boc	0
Bod1	-0.109604600388866
Bod1l	0.697964160123537
Bok	0
Bola1	-0.365258995731765
Bola2	0.118686128609392
Bola3	0.206213253650759
Boll	-0.0150740346148351
Bop1	0.0658363236995494
Bora	-0.0703839495120615
Borcs5	-0.211276249188317
Borcs6	0.213888926264807
Borcs7	0.104611080405083
Borcs8	0.591852526731704
Bpgm	-0.281439105664792
Bphl	-0.0474932565484315
Bpi	0
Bpifa1	0
Bpifa2	0
Bpifa3	0
Bpifa5	0
Bpifa6	0
